aisp;ano;mes;cisp;letalidade_violenta;estupro;roubo_rua;roubo_veiculo;roubo_carga;apreensao_drogas;fem_feminicidio;hom_por_interv_policial;total_roubos;total_furtos;recuperacao_veiculos;armas_arma_fogo_total;armas_arma_fogo_fuzil;armas_municao_total;policiais_pol_militares_mortos_serv;policiais_pol_civis_mortos_serv;cluster_id
19;2009;9;12;3;3;70;1;1;9;0;0;112;221;3;5;0;0;0;0;1
19;2009;9;13;0;0;48;0;0;3;0;0;71;199;5;0;0;0;0;0;1
23;2009;9;14;1;0;71;4;0;8;0;0;101;316;8;2;0;0;0;0;1
23;2009;9;15;1;1;42;7;2;9;0;0;62;150;10;1;0;0;0;0;1
31;2009;9;16;0;5;126;30;0;8;0;0;202;557;18;5;0;0;0;0;1
4;2009;9;17;2;5;115;19;4;14;0;2;158;183;36;17;0;0;0;0;1
6;2009;9;18;0;1;70;17;1;2;0;0;112;185;6;2;0;0;0;0;1
6;2009;9;19;1;0;62;29;4;2;0;1;126;213;9;5;0;0;0;0;1
6;2009;9;20;6;0;101;36;0;7;0;4;166;165;18;9;2;0;0;0;1
22;2009;9;21;10;5;176;46;12;31;0;1;282;233;83;34;8;0;0;0;5
16;2009;9;22;10;2;94;38;11;14;0;0;175;231;43;10;0;0;0;0;0
3;2009;9;23;2;0;141;33;2;3;0;1;193;283;28;2;0;0;0;0;2
3;2009;9;24;10;1;83;16;5;3;0;0;125;91;23;7;1;0;0;0;2
3;2009;9;25;7;1;82;38;3;20;0;4;151;104;25;16;1;0;0;0;2
3;2009;9;26;2;0;57;18;0;3;0;2;83;85;11;5;1;0;2;0;2
9;2009;9;27;12;1;148;56;3;3;0;1;232;236;27;8;3;0;0;0;2
9;2009;9;28;3;0;114;16;1;0;0;0;152;132;14;2;0;0;0;0;2
9;2009;9;29;10;0;158;25;0;8;0;4;200;247;22;7;1;0;0;0;2
9;2009;9;30;4;4;118;20;1;3;0;4;146;105;13;6;0;0;0;0;2
14;2009;9;31;0;0;1;1;0;0;0;0;3;3;2;0;0;0;0;0;5
18;2009;9;32;4;3;98;17;1;36;0;0;132;267;21;2;1;0;0;0;2
14;2009;9;33;7;4;144;38;4;11;0;2;214;197;37;10;0;0;0;0;5
14;2009;9;34;11;4;230;53;1;38;0;6;312;274;56;25;1;0;0;0;5
39;2009;9;35;24;13;198;72;6;2;0;0;324;328;53;22;0;0;0;0;3
27;2009;9;36;14;11;86;10;0;17;0;0;114;175;17;10;0;0;0;0;3
17;2009;9;37;6;5;51;30;2;4;0;3;125;211;29;6;1;0;0;0;2
16;2009;9;38;9;2;106;48;19;6;0;1;205;134;58;13;0;0;0;0;0
9;2009;9;39;26;6;173;96;17;17;0;2;321;108;82;23;0;0;0;0;2
9;2009;9;40;3;0;127;39;5;5;0;1;188;69;36;6;0;0;0;0;2
18;2009;9;41;3;3;90;22;0;1;0;1;132;180;8;6;0;0;0;0;2
39;2009;9;43;10;4;17;6;1;0;0;0;28;60;5;3;0;0;0;0;3
3;2009;9;44;7;1;81;27;1;0;0;3;130;91;19;3;0;0;0;0;2
24;2009;9;48;1;1;7;3;3;2;0;0;20;31;2;1;0;0;0;0;1
24;2009;9;50;6;3;34;4;0;16;0;1;41;67;7;17;1;0;0;0;1
24;2009;9;51;1;0;0;1;1;2;0;0;5;20;0;1;0;0;0;0;1
20;2009;9;52;2;2;183;56;4;7;0;0;272;213;37;3;0;0;0;0;2
20;2009;9;53;9;8;93;28;1;4;0;3;139;81;6;6;0;0;0;0;2
40;2009;9;54;27;13;122;43;5;16;0;2;195;158;34;16;0;0;0;0;3
24;2009;9;55;4;4;16;4;3;6;0;0;32;63;9;4;0;0;0;0;1
20;2009;9;56;11;8;95;32;0;17;0;0;145;96;9;10;0;0;0;0;2
20;2009;9;57;6;4;118;34;1;2;0;1;173;136;23;1;0;0;0;0;2
20;2009;9;58;21;6;100;37;0;6;0;0;159;164;5;10;0;0;0;0;2
15;2009;9;59;18;12;399;98;8;7;0;5;567;400;71;23;4;0;0;0;2
15;2009;9;60;11;11;72;53;0;2;0;0;147;80;5;4;0;0;0;0;2
15;2009;9;61;3;2;7;4;0;2;0;0;14;29;1;2;0;0;0;0;2
15;2009;9;62;16;1;45;18;0;16;0;7;72;48;15;19;0;0;0;0;2
24;2009;9;63;3;0;7;1;0;7;0;0;11;15;0;6;0;0;0;0;1
21;2009;9;64;15;14;234;58;14;5;0;3;353;196;44;23;1;0;0;0;5
34;2009;9;65;2;8;10;0;1;14;0;0;15;47;4;4;0;0;0;0;1
34;2009;9;66;7;6;18;2;1;11;0;0;23;37;6;4;0;0;0;0;1
35;2009;9;71;9;7;72;7;3;15;0;0;92;127;10;7;0;0;0;0;1
7;2009;9;72;2;6;88;27;8;0;0;0;154;113;68;3;0;0;0;0;2
7;2009;9;73;3;2;78;32;1;4;0;0;134;178;14;2;0;0;0;0;2
7;2009;9;74;17;4;216;41;2;17;0;1;285;211;22;11;0;0;0;0;2
7;2009;9;75;8;4;44;8;0;3;0;0;63;37;2;3;0;0;0;0;2
12;2009;9;76;2;0;105;14;3;10;0;0;133;333;15;7;0;0;0;0;1
12;2009;9;77;0;1;75;15;1;8;0;0;101;166;10;6;0;0;0;0;1
12;2009;9;78;9;6;73;29;2;7;0;5;120;112;15;11;0;0;0;0;1
12;2009;9;79;1;0;29;13;0;1;0;1;50;68;4;1;0;0;0;0;1
12;2009;9;81;2;2;25;6;0;3;0;0;36;88;1;3;0;0;0;0;1
12;2009;9;82;3;3;21;5;2;23;0;0;34;94;7;7;0;0;0;0;1
10;2009;9;88;1;3;3;3;1;16;0;0;15;16;4;0;0;0;0;0;1
37;2009;9;89;2;1;19;4;0;13;0;0;32;127;3;8;0;0;0;0;4
28;2009;9;90;8;3;10;2;1;16;0;0;22;100;19;4;0;0;0;0;4
10;2009;9;91;0;0;0;0;0;11;0;0;1;36;0;3;0;0;0;0;1
10;2009;9;92;0;0;0;0;0;1;0;0;0;3;0;1;0;0;0;0;1
28;2009;9;93;7;5;17;4;1;27;0;0;35;188;11;12;0;0;0;0;4
10;2009;9;94;0;0;1;0;0;1;0;0;2;21;3;5;0;0;0;0;1
10;2009;9;95;0;3;0;0;0;3;0;0;4;23;1;0;0;0;0;0;1
10;2009;9;96;0;1;0;0;0;4;0;0;0;24;0;2;0;0;0;0;1
10;2009;9;97;0;1;0;0;0;5;0;0;1;11;1;0;0;0;0;0;1
10;2009;9;98;0;2;0;0;0;0;0;0;0;11;0;1;0;0;0;0;1
37;2009;9;99;0;0;2;1;0;4;0;0;5;26;0;5;0;0;0;0;4
28;2009;9;100;0;1;2;0;1;3;0;0;3;16;0;0;0;0;0;0;4
10;2009;9;101;0;0;1;0;1;8;0;0;4;11;0;2;0;0;0;0;1
30;2009;9;104;0;2;1;0;0;1;0;0;2;3;0;6;0;0;0;0;1
26;2009;9;105;4;6;11;1;1;16;0;1;18;117;3;9;0;0;0;0;4
26;2009;9;106;0;0;2;0;0;4;0;0;2;45;4;0;0;0;0;0;4
38;2009;9;107;2;0;0;0;0;7;0;0;0;10;1;0;0;0;0;0;4
38;2009;9;108;1;2;7;1;0;6;0;0;15;57;2;9;0;0;0;0;4
38;2009;9;109;0;0;0;1;0;1;0;0;2;3;0;1;0;0;0;0;4
30;2009;9;110;1;7;7;1;1;9;0;0;11;112;4;4;0;0;0;0;1
30;2009;9;111;0;0;0;0;0;0;0;0;1;5;1;0;0;0;0;0;1
30;2009;9;112;0;1;0;0;0;0;0;0;0;6;1;4;0;0;0;0;1
25;2009;9;118;5;1;8;1;2;4;0;0;17;93;4;6;0;0;0;0;4
35;2009;9;119;0;0;6;0;1;8;0;0;7;22;2;4;0;0;0;0;1
35;2009;9;120;0;0;0;0;1;2;0;0;2;11;0;4;0;0;0;0;1
32;2009;9;121;2;1;0;3;1;2;0;0;5;25;0;1;0;0;0;0;1
32;2009;9;122;1;1;0;0;1;3;0;0;2;5;0;2;0;0;0;0;1
32;2009;9;123;5;5;52;21;3;16;0;0;97;211;4;5;0;0;0;0;1
25;2009;9;124;2;0;6;0;0;0;0;0;11;45;0;1;0;0;0;0;4
25;2009;9;125;2;7;12;2;0;8;0;0;15;46;1;3;0;0;0;0;4
25;2009;9;126;6;4;38;8;2;32;0;1;74;165;7;13;0;0;0;0;4
25;2009;9;127;3;0;2;0;0;11;0;0;7;65;35;2;0;0;0;0;4
32;2009;9;128;6;1;30;3;1;7;0;0;45;158;3;4;0;0;0;0;1
25;2009;9;129;0;1;2;2;1;3;0;0;7;22;0;3;0;0;0;0;4
32;2009;9;130;0;4;1;0;2;2;0;0;6;17;1;5;0;0;0;0;1
8;2009;9;134;6;7;63;11;1;31;0;0;90;214;12;18;0;0;0;0;4
36;2009;9;135;1;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;1
36;2009;9;136;0;2;0;0;0;7;0;0;1;27;0;2;0;0;0;0;1
36;2009;9;137;0;0;0;0;0;6;0;0;1;20;0;0;0;0;0;0;1
29;2009;9;138;0;1;0;0;0;0;0;0;0;5;0;0;0;0;0;0;4
29;2009;9;139;0;1;0;1;0;7;0;0;1;15;0;1;0;0;0;0;4
29;2009;9;140;0;1;0;0;0;2;0;0;1;13;1;2;0;0;0;0;4
8;2009;9;141;0;0;2;0;3;5;0;0;6;15;1;4;0;0;0;0;4
36;2009;9;142;0;2;0;0;0;1;0;0;0;8;0;1;0;0;0;0;1
29;2009;9;143;6;1;2;0;2;32;0;0;9;71;6;18;0;0;0;0;4
29;2009;9;144;1;0;0;0;0;2;0;0;0;30;0;1;0;0;0;0;4
8;2009;9;145;1;1;1;2;1;5;0;0;5;24;0;2;0;0;0;0;4
8;2009;9;146;6;8;27;3;2;42;0;0;41;42;10;10;0;0;0;0;4
8;2009;9;147;0;1;1;1;0;1;0;0;2;20;4;3;0;0;0;0;4
11;2009;9;151;4;4;16;0;1;24;0;0;38;133;9;11;0;0;0;0;1
11;2009;9;152;0;0;0;0;0;0;0;0;0;7;1;0;0;0;0;0;1
11;2009;9;153;0;1;1;0;0;1;0;0;3;8;0;1;0;0;0;0;1
11;2009;9;154;0;0;1;0;0;1;0;0;3;19;0;1;0;0;0;0;1
36;2009;9;155;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1
11;2009;9;156;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;1
11;2009;9;157;0;0;0;0;1;0;0;0;1;5;1;2;0;0;0;0;1
11;2009;9;158;0;0;0;0;0;4;0;0;2;11;0;1;0;0;0;0;1
35;2009;9;159;1;0;2;0;0;1;0;0;3;20;1;6;0;0;0;0;1
33;2009;9;165;0;2;2;1;0;6;0;0;6;37;3;5;0;0;0;0;1
33;2009;9;166;6;4;7;1;0;21;0;1;15;96;2;10;1;0;0;0;1
33;2009;9;167;2;0;4;0;0;10;0;0;9;33;1;2;0;0;0;0;1
10;2009;9;168;1;1;1;0;0;1;0;0;3;4;1;0;0;0;0;0;1
5;2009;10;1;1;0;136;3;4;1;0;0;160;310;2;3;0;0;0;0;1
5;2009;10;4;1;0;119;4;0;16;0;0;140;289;6;6;0;0;0;0;1
13;2009;10;5;1;0;157;3;9;6;0;0;195;461;4;2;0;0;0;0;1
1;2009;10;6;6;1;80;18;1;8;0;2;124;97;28;4;0;0;0;0;1
1;2009;10;7;3;0;14;9;0;2;0;1;33;27;5;2;0;0;0;0;1
2;2009;10;9;8;0;92;14;4;6;0;4;140;271;5;7;0;0;0;0;1
2;2009;10;10;5;0;93;14;4;6;0;4;135;272;8;4;0;0;0;0;1
19;2009;10;12;0;0;61;3;1;9;0;0;101;265;1;2;0;0;0;0;1
19;2009;10;13;0;0;47;0;0;3;0;0;72;210;1;3;0;0;0;0;1
23;2009;10;14;0;0;71;2;0;5;0;0;107;285;12;2;0;0;0;0;1
23;2009;10;15;0;0;27;1;0;8;0;0;40;114;1;1;0;0;0;0;1
31;2009;10;16;4;3;96;37;0;11;0;2;177;483;29;7;0;0;0;0;1
4;2009;10;17;3;2;84;24;2;10;0;1;140;179;18;11;0;0;0;0;1
6;2009;10;18;3;0;86;22;0;6;0;0;143;172;5;2;0;0;0;0;1
6;2009;10;19;4;2;58;22;5;3;0;3;107;202;11;3;0;0;0;0;1
6;2009;10;20;7;0;84;24;0;6;0;0;132;160;14;6;0;0;3;0;1
22;2009;10;21;18;10;176;49;9;30;0;8;280;238;74;22;0;0;0;0;5
16;2009;10;22;13;4;125;31;7;5;0;2;183;155;40;7;1;0;0;0;0
3;2009;10;23;9;0;154;20;3;3;0;1;202;285;17;3;0;0;0;0;2
3;2009;10;24;4;2;88;14;3;0;0;0;131;75;16;5;0;0;0;0;2
3;2009;10;25;12;3;86;31;5;13;0;5;159;101;45;18;6;0;0;0;2
3;2009;10;26;1;3;81;19;1;1;0;0;115;92;5;0;0;0;0;0;2
9;2009;10;27;10;4;187;73;5;5;0;6;302;170;22;8;0;0;0;0;2
9;2009;10;28;2;2;105;23;1;0;0;0;145;108;10;0;0;0;0;0;2
9;2009;10;29;9;1;146;29;1;11;0;3;199;299;23;6;1;0;0;0;2
9;2009;10;30;2;1;117;27;0;4;0;0;162;104;21;2;0;0;0;0;2
14;2009;10;31;0;0;4;1;0;0;0;0;6;4;2;0;0;0;0;0;5
18;2009;10;32;7;12;114;21;2;36;0;0;146;251;14;4;0;0;0;0;2
14;2009;10;33;17;3;163;35;0;3;0;2;227;191;32;7;0;0;0;0;5
14;2009;10;34;6;6;260;76;4;40;0;5;383;297;77;22;0;0;0;0;5
39;2009;10;35;9;14;204;49;2;2;0;0;298;360;62;9;0;0;0;0;3
27;2009;10;36;19;1;90;11;2;19;0;1;112;186;22;14;0;0;0;0;3
17;2009;10;37;6;1;43;29;1;5;0;0;100;218;17;4;0;0;0;0;2
16;2009;10;38;1;6;110;53;10;12;0;0;221;137;39;3;0;0;0;0;0
9;2009;10;39;18;3;157;91;16;25;0;5;311;107;82;36;7;0;0;0;2
9;2009;10;40;5;3;117;46;2;2;0;1;187;100;51;4;0;0;0;0;2
18;2009;10;41;2;1;71;18;0;2;0;0;99;176;14;1;0;0;0;0;2
39;2009;10;43;5;4;18;2;0;0;0;0;24;48;6;0;0;0;0;0;3
3;2009;10;44;4;3;72;30;6;1;0;0;126;103;12;2;0;0;0;0;2
24;2009;10;48;0;8;12;4;4;3;0;0;25;39;2;4;0;0;0;0;1
24;2009;10;50;5;7;19;9;0;16;0;0;40;64;5;6;0;0;0;0;1
24;2009;10;51;0;0;2;1;1;8;0;0;6;19;0;0;0;0;0;0;1
20;2009;10;52;2;9;190;43;7;3;0;0;272;218;29;5;0;0;0;0;2
20;2009;10;53;5;1;69;15;1;5;0;2;94;79;8;4;0;0;0;0;2
40;2009;10;54;20;14;107;27;6;13;0;5;169;154;27;26;0;0;0;0;3
24;2009;10;55;4;10;28;3;1;4;0;0;41;58;5;4;0;0;0;0;1
20;2009;10;56;18;11;82;40;0;17;0;3;132;67;16;7;0;0;0;0;2
20;2009;10;57;1;4;127;36;0;2;0;0;175;136;25;2;0;0;0;0;2
20;2009;10;58;11;6;102;46;0;1;0;0;167;108;6;3;0;0;0;0;2
15;2009;10;59;31;11;399;118;15;8;0;9;594;456;104;28;9;0;0;0;2
15;2009;10;60;7;4;74;37;0;3;0;1;135;86;8;5;1;0;0;0;2
15;2009;10;61;3;1;10;9;1;4;0;0;24;19;0;0;0;0;0;0;2
15;2009;10;62;8;5;44;15;2;14;0;4;71;41;8;9;0;0;0;0;2
24;2009;10;63;4;2;5;2;0;6;0;0;7;13;3;1;0;0;0;0;1
21;2009;10;64;20;11;179;76;6;8;0;4;299;186;41;17;0;0;0;0;5
34;2009;10;65;2;1;16;7;0;12;0;0;32;52;5;7;0;0;0;0;1
34;2009;10;66;4;9;11;9;0;6;0;0;26;59;6;8;0;0;0;0;1
35;2009;10;71;4;7;75;18;0;12;0;0;116;123;17;2;0;0;0;0;1
7;2009;10;72;3;5;91;20;4;4;0;0;135;144;62;2;0;0;0;0;2
7;2009;10;73;4;4;61;36;4;3;0;0;130;139;15;1;0;0;0;0;2
7;2009;10;74;15;2;248;34;1;17;0;0;302;206;20;14;0;0;0;0;2
7;2009;10;75;11;0;36;11;0;0;0;0;52;35;2;0;0;0;0;0;2
12;2009;10;76;3;2;92;12;0;5;0;0;116;353;12;1;0;0;0;0;1
12;2009;10;77;4;0;73;12;0;13;0;2;93;209;5;3;0;0;0;0;1
12;2009;10;78;12;2;74;29;0;10;0;2;125;90;11;11;0;0;0;0;1
12;2009;10;79;3;3;21;6;0;2;0;0;35;59;4;3;0;0;0;0;1
12;2009;10;81;2;5;23;11;0;4;0;1;36;91;2;1;0;0;0;0;1
12;2009;10;82;7;3;16;6;1;9;0;0;32;80;6;8;0;0;0;0;1
10;2009;10;88;0;1;0;1;0;15;0;0;3;20;4;2;0;0;0;0;1
37;2009;10;89;4;1;9;3;0;21;0;0;23;122;8;4;0;0;0;0;4
28;2009;10;90;5;0;3;2;1;13;0;0;15;96;7;7;0;0;0;0;4
10;2009;10;91;1;4;0;1;0;13;0;0;4;27;1;6;0;0;0;0;1
10;2009;10;92;0;0;0;0;0;2;0;0;1;5;0;0;0;0;0;0;1
28;2009;10;93;4;2;23;4;0;28;0;0;44;148;12;14;0;0;0;0;4
10;2009;10;94;0;0;0;1;0;5;0;0;1;13;13;3;0;0;0;0;1
10;2009;10;95;1;0;1;0;0;3;0;0;2;33;0;1;0;0;0;0;1
10;2009;10;96;0;1;0;0;0;1;0;0;0;24;1;2;0;0;0;0;1
10;2009;10;97;0;3;1;0;0;4;0;0;2;13;0;0;0;0;0;0;1
10;2009;10;98;1;1;0;0;0;0;0;0;0;7;0;0;0;0;0;0;1
37;2009;10;99;1;0;1;0;0;1;0;0;2;32;2;0;0;0;0;0;4
28;2009;10;100;0;1;2;0;0;3;0;0;2;27;2;1;0;0;0;0;4
10;2009;10;101;0;2;1;0;0;3;0;0;2;13;0;5;0;0;0;0;1
30;2009;10;104;0;0;0;0;0;0;0;0;0;6;0;1;0;0;0;0;1
26;2009;10;105;1;6;17;3;3;25;0;0;30;145;6;8;0;0;0;0;4
26;2009;10;106;1;1;1;1;1;5;0;0;3;41;1;3;0;0;0;0;4
38;2009;10;107;0;0;0;0;0;5;0;0;1;15;2;1;0;0;0;0;4
38;2009;10;108;0;3;2;1;1;14;0;0;12;70;4;4;0;0;0;0;4
38;2009;10;109;0;0;0;1;1;0;0;0;2;12;0;0;0;0;0;0;4
30;2009;10;110;0;6;4;0;0;7;0;0;10;115;4;4;0;0;0;0;1
30;2009;10;111;0;1;0;0;0;0;0;0;1;2;0;0;0;0;0;0;1
30;2009;10;112;0;3;0;0;0;1;0;0;0;3;0;6;0;0;0;0;1
25;2009;10;118;6;4;6;2;3;7;0;0;18;68;4;4;0;0;0;0;4
35;2009;10;119;1;1;6;2;0;4;0;0;10;30;0;2;0;0;0;0;1
35;2009;10;120;2;1;0;0;0;1;0;0;0;9;0;2;0;0;0;0;1
32;2009;10;121;3;0;3;0;1;4;0;1;4;25;0;3;0;0;0;0;1
32;2009;10;122;0;2;0;0;0;3;0;0;0;7;0;2;0;0;0;0;1
32;2009;10;123;8;6;68;17;3;15;0;0;107;203;2;5;0;0;0;0;1
25;2009;10;124;4;4;4;5;1;3;0;2;14;51;0;4;0;0;0;0;4
25;2009;10;125;5;5;13;5;1;5;0;0;27;61;1;3;0;0;0;0;4
25;2009;10;126;10;7;33;7;1;21;0;0;57;171;2;7;0;0;0;0;4
25;2009;10;127;0;0;5;0;0;7;0;0;9;61;29;1;0;0;0;0;4
32;2009;10;128;2;4;32;5;0;4;0;0;43;154;1;3;0;0;0;0;1
25;2009;10;129;0;0;2;0;0;4;0;0;3;22;0;2;0;0;0;0;4
32;2009;10;130;1;9;1;3;0;1;0;0;7;18;2;6;0;0;0;0;1
8;2009;10;134;1;9;49;9;2;21;0;0;74;234;11;20;1;0;0;0;4
36;2009;10;135;0;0;0;0;0;2;0;0;1;11;0;0;0;0;0;0;1
36;2009;10;136;1;0;0;0;0;8;0;0;2;34;0;10;0;0;0;0;1
36;2009;10;137;0;1;1;0;0;16;0;0;1;10;0;0;0;0;0;0;1
29;2009;10;138;0;0;0;0;0;1;0;0;0;1;0;2;0;0;0;0;4
29;2009;10;139;0;0;1;0;0;9;0;0;1;9;0;1;0;0;0;0;4
29;2009;10;140;0;1;0;0;0;6;0;0;2;14;0;0;0;0;0;0;4
8;2009;10;141;0;2;1;0;0;9;0;0;3;13;0;1;0;0;0;0;4
36;2009;10;142;0;0;0;0;0;4;0;0;0;1;0;0;0;0;0;0;1
29;2009;10;143;2;2;5;0;1;31;0;0;8;70;3;7;0;0;0;0;4
29;2009;10;144;0;0;0;1;0;8;0;0;2;29;1;5;0;0;0;0;4
8;2009;10;145;0;0;3;1;0;1;0;0;4;28;0;2;0;0;0;0;4
8;2009;10;146;16;5;25;8;0;17;0;1;45;53;14;19;0;0;0;0;4
8;2009;10;147;3;0;2;0;0;3;0;0;5;25;3;5;0;0;0;0;4
11;2009;10;151;2;4;13;3;1;27;0;0;23;121;8;26;0;0;0;0;1
11;2009;10;152;0;0;0;0;0;1;0;0;0;3;0;0;0;0;0;0;1
11;2009;10;153;0;2;0;0;0;1;0;0;0;7;1;1;0;0;0;0;1
11;2009;10;154;1;3;0;0;0;3;0;0;1;16;0;0;0;0;0;0;1
36;2009;10;155;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
11;2009;10;156;0;3;0;1;0;0;0;0;1;3;0;0;0;0;0;0;1
11;2009;10;157;0;0;1;0;1;0;0;0;2;2;0;0;0;0;0;0;1
11;2009;10;158;0;0;0;0;0;4;0;0;0;9;0;0;0;0;0;0;1
35;2009;10;159;2;1;0;1;0;4;0;0;2;20;1;17;0;0;0;0;1
33;2009;10;165;0;1;1;0;0;4;0;0;4;37;1;6;0;0;0;0;1
33;2009;10;166;5;5;3;0;1;25;0;0;9;93;7;2;0;0;0;0;1
33;2009;10;167;2;0;2;0;0;14;0;0;7;28;1;5;1;0;0;0;1
10;2009;10;168;0;3;0;0;0;0;0;0;2;3;0;0;0;0;0;0;1
5;2009;11;1;1;0;120;3;3;3;0;0;148;328;3;1;0;0;0;0;1
5;2009;11;4;2;1;132;10;1;8;0;1;161;331;1;5;0;0;0;0;1
13;2009;11;5;0;1;184;5;2;5;0;0;212;450;10;2;0;0;0;0;1
1;2009;11;6;5;2;69;10;4;15;0;0;112;91;28;7;0;0;0;0;1
1;2009;11;7;2;0;11;10;2;5;0;0;28;23;7;0;0;0;0;0;1
2;2009;11;9;1;0;109;21;3;6;0;0;160;279;5;2;0;0;0;0;1
2;2009;11;10;0;1;114;15;0;1;0;0;154;246;2;2;0;0;0;0;1
19;2009;11;12;0;2;70;1;0;7;0;0;112;314;4;4;0;0;0;0;1
19;2009;11;13;2;1;48;0;0;4;0;2;66;232;0;6;0;0;0;0;1
23;2009;11;14;2;0;61;10;0;7;0;1;104;353;5;3;0;0;0;0;1
23;2009;11;15;0;1;30;6;0;1;0;0;50;146;5;2;0;0;0;0;1
31;2009;11;16;1;2;124;25;2;14;0;0;199;529;17;6;0;0;0;0;1
4;2009;11;17;2;1;113;20;6;17;0;0;167;197;26;22;0;0;0;0;1
6;2009;11;18;3;0;110;27;0;5;0;0;176;236;11;2;0;0;0;0;1
6;2009;11;19;5;1;89;30;3;9;0;4;153;235;13;8;0;0;0;0;1
6;2009;11;20;7;1;87;36;1;13;0;5;147;180;14;7;0;0;0;0;1
22;2009;11;21;7;1;196;59;11;27;0;6;314;249;70;27;1;0;0;0;5
16;2009;11;22;2;3;132;35;9;8;0;0;209;207;33;2;0;0;0;0;0
3;2009;11;23;2;0;151;37;3;1;0;0;214;264;26;3;0;0;0;0;2
3;2009;11;24;0;2;72;15;5;0;0;0;106;86;27;1;0;0;0;0;2
3;2009;11;25;3;1;64;30;1;12;0;1;125;93;27;7;0;0;0;0;2
3;2009;11;26;1;0;73;14;4;5;0;0;108;87;4;5;0;0;0;0;2
9;2009;11;27;9;4;146;83;4;2;0;0;270;193;29;1;0;0;0;0;2
9;2009;11;28;2;1;81;18;4;1;0;0;122;104;18;3;0;0;0;0;2
9;2009;11;29;14;1;170;28;1;5;0;2;219;188;33;4;0;0;0;0;2
9;2009;11;30;7;1;104;24;2;4;0;1;154;139;14;4;0;0;0;0;2
14;2009;11;31;0;0;2;1;0;0;0;0;3;4;2;0;0;0;0;0;5
18;2009;11;32;8;8;111;25;1;20;0;0;156;259;16;4;0;0;0;0;2
14;2009;11;33;14;2;155;27;3;14;0;1;207;164;23;11;1;0;0;0;5
14;2009;11;34;24;9;279;57;4;41;0;10;367;272;47;30;1;0;0;0;5
39;2009;11;35;18;4;198;43;10;4;0;0;297;305;46;7;0;0;0;0;3
27;2009;11;36;21;2;82;13;5;19;0;0;116;181;20;14;2;0;0;0;3
17;2009;11;37;7;1;69;36;2;11;0;3;127;230;22;8;0;0;0;0;2
16;2009;11;38;10;1;104;45;9;15;0;2;196;110;37;16;0;0;0;0;0
9;2009;11;39;20;5;143;61;21;24;0;9;265;92;78;22;1;0;0;0;2
9;2009;11;40;7;0;94;39;6;4;0;2;156;73;53;2;0;0;0;0;2
18;2009;11;41;3;0;85;18;1;3;0;0;118;198;3;6;0;0;0;0;2
39;2009;11;43;5;2;20;2;0;0;0;0;27;65;4;1;0;0;0;0;3
3;2009;11;44;1;0;78;33;4;4;0;0;133;92;17;3;0;0;0;0;2
24;2009;11;48;1;2;13;2;0;3;0;0;23;36;3;1;0;0;0;0;1
24;2009;11;50;5;1;21;15;0;9;0;0;54;67;9;11;0;0;0;0;1
24;2009;11;51;0;0;0;0;0;5;0;0;1;19;1;0;0;0;0;0;1
20;2009;11;52;4;3;167;32;4;3;0;0;235;255;38;9;0;0;0;0;2
20;2009;11;53;6;0;82;19;0;9;0;3;109;72;6;8;1;0;0;0;2
40;2009;11;54;27;5;118;25;4;13;0;2;164;147;32;20;0;0;0;0;3
24;2009;11;55;0;3;23;5;0;5;0;0;40;62;5;7;0;0;0;0;1
20;2009;11;56;15;4;67;37;1;17;0;2;113;55;13;17;0;0;0;0;2
20;2009;11;57;5;2;93;27;2;7;0;0;139;134;15;2;0;0;0;0;2
20;2009;11;58;10;16;105;45;0;0;0;0;169;127;11;5;0;0;0;0;2
15;2009;11;59;12;4;382;87;9;6;0;2;545;433;84;23;2;0;0;0;2
15;2009;11;60;18;1;65;34;2;0;0;2;118;86;3;6;0;0;0;0;2
15;2009;11;61;2;1;10;6;1;0;0;0;20;22;0;1;0;0;0;0;2
15;2009;11;62;15;7;42;14;7;17;0;8;76;47;9;21;1;0;0;0;2
24;2009;11;63;5;4;2;1;0;9;0;0;8;13;0;8;0;0;0;0;1
21;2009;11;64;17;2;184;55;9;4;0;0;284;197;27;6;0;0;0;0;5
34;2009;11;65;2;6;15;5;1;7;0;0;31;60;3;5;0;0;0;0;1
34;2009;11;66;7;1;16;8;1;4;0;0;28;48;8;7;0;0;0;0;1
35;2009;11;71;5;4;48;6;1;18;0;0;77;146;16;17;0;0;0;0;1
7;2009;11;72;3;4;81;41;7;6;0;0;152;139;78;4;0;0;0;0;2
7;2009;11;73;7;0;70;25;4;5;0;0;116;133;12;6;0;0;0;0;2
7;2009;11;74;10;4;250;34;0;21;0;1;304;244;31;10;0;0;0;0;2
7;2009;11;75;11;1;33;20;0;2;0;0;69;41;2;1;0;0;0;0;2
12;2009;11;76;1;5;62;22;6;12;0;0;122;341;32;4;0;0;0;0;1
12;2009;11;77;1;0;93;18;0;7;0;0;122;151;6;6;0;0;0;0;1
12;2009;11;78;10;0;55;24;2;12;0;2;105;102;17;13;0;0;0;0;1
12;2009;11;79;6;1;15;8;0;1;0;0;34;55;3;5;0;0;0;0;1
